filing_uuid,filing_year,filing_period,registrant_name,client_name,client_country,client_ppb_country,foreign_entity_name,foreign_entity_country,foreign_entity_ppb,income,url
07263781-6490-46db-ba17-c0fe79d9d0b0,2023,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",MODERNA US INC.,US,US,MODERNA (CHINA) BIOTECH LTD,CN,CN,80000.0,https://lda.senate.gov/api/v1/filings/07263781-6490-46db-ba17-c0fe79d9d0b0/?format=json
1e715e4f-5662-45c7-a4a1-44079b06f70e,2023,second_quarter,"WILLIAMS AND JENSEN, PLLC",US GUATEMALA BUSINESS COUNCIL,US,US,CACIF,GT,GT,80000.0,https://lda.senate.gov/api/v1/filings/1e715e4f-5662-45c7-a4a1-44079b06f70e/?format=json
0321b049-c866-4da3-ab96-a6de0ae1652e,2023,third_quarter,BOUNDARY STONE PARTNERS,"REC AMERICAS, LLC",US,US,RELIANCE NEW ENERGY LIMITED,IN,IN,80000.0,https://lda.senate.gov/api/v1/filings/0321b049-c866-4da3-ab96-a6de0ae1652e/?format=json
0321b049-c866-4da3-ab96-a6de0ae1652e,2023,third_quarter,BOUNDARY STONE PARTNERS,"REC AMERICAS, LLC",US,US,REC SOLAR HOLDINGS AS,NO,NO,80000.0,https://lda.senate.gov/api/v1/filings/0321b049-c866-4da3-ab96-a6de0ae1652e/?format=json
e70abcb1-f4c9-4f8d-af9b-994261b6336d,2023,fourth_quarter,TIBER CREEK GROUP,"HOPPER (USA), INC.",US,US,HOPPER INC.,CA,CA,80000.0,https://lda.senate.gov/api/v1/filings/e70abcb1-f4c9-4f8d-af9b-994261b6336d/?format=json
70709d11-7937-4e35-9b5e-f34f4244a5b5,2023,third_quarter,"WILLIAMS AND JENSEN, PLLC",US GUATEMALA BUSINESS COUNCIL,US,US,CACIF,GT,GT,80000.0,https://lda.senate.gov/api/v1/filings/70709d11-7937-4e35-9b5e-f34f4244a5b5/?format=json
f46aa528-d081-4fca-9a37-edb2a20cf5b1,2023,fourth_quarter,VENN STRATEGIES,"UCB, INC.",US,US,UCB S.A.,BE,BE,80000.0,https://lda.senate.gov/api/v1/filings/f46aa528-d081-4fca-9a37-edb2a20cf5b1/?format=json
9af996b2-2bd2-4a5a-86eb-6b6f5494652e,2025,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","ANT GROUP CO., LTD.",CN,US,ADVANCED NEW TECHNOLOGIES (SINGAPORE) HOLDING PTE. LTD.,SG,SG,80000.0,https://lda.senate.gov/api/v1/filings/9af996b2-2bd2-4a5a-86eb-6b6f5494652e/?format=json
9af996b2-2bd2-4a5a-86eb-6b6f5494652e,2025,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","ANT GROUP CO., LTD.",CN,US,ANT INTERNATIONAL (CAYMAN) HOLDING LIMITED,KY,KY,80000.0,https://lda.senate.gov/api/v1/filings/9af996b2-2bd2-4a5a-86eb-6b6f5494652e/?format=json
2e0b0e00-f12e-4ca6-9899-222dc3f5ac4a,2025,second_quarter,HOLLAND & KNIGHT LLP,"AVA LABS, INC.",US,US,"AVALANCHE (BVI), INC.",VG,VG,80000.0,https://lda.senate.gov/api/v1/filings/2e0b0e00-f12e-4ca6-9899-222dc3f5ac4a/?format=json
9af996b2-2bd2-4a5a-86eb-6b6f5494652e,2025,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","ANT GROUP CO., LTD.",CN,US,TARGET INTERNATIONAL INVESTMENTS SARL,LU,LU,80000.0,https://lda.senate.gov/api/v1/filings/9af996b2-2bd2-4a5a-86eb-6b6f5494652e/?format=json
50eb6b0d-a8f9-4c2c-9dee-3341d1d1ce9e,2025,first_quarter,WILMER CUTLER PICKERING HALE AND DORR LLP,BRAMBLES (PREVIOUSLY REPORTED AS BRAMBLES LIMITED),US,US,BRAMBLES LIMITED,AU,AU,80000.0,https://lda.senate.gov/api/v1/filings/50eb6b0d-a8f9-4c2c-9dee-3341d1d1ce9e/?format=json
257bec73-9928-4cf3-b511-ee7acb22b983,2022,fourth_quarter,"WILLIAMS AND JENSEN, PLLC",US GUATEMALA BUSINESS COUNCIL,US,US,CACIF,GT,GT,80000.0,https://lda.senate.gov/api/v1/filings/257bec73-9928-4cf3-b511-ee7acb22b983/?format=json
8f2a6df3-2c9f-4259-baf6-658b6c128d74,2023,first_quarter,"WILLIAMS AND JENSEN, PLLC",US GUATEMALA BUSINESS COUNCIL,US,US,CACIF,GT,GT,80000.0,https://lda.senate.gov/api/v1/filings/8f2a6df3-2c9f-4259-baf6-658b6c128d74/?format=json
92d3dfc6-769d-47f9-868c-f343ddd2b714,2022,first_quarter,"WILLIAMS AND JENSEN, PLLC",US GUATEMALA BUSINESS COUNCIL,US,US,CACIF,GT,GT,80000.0,https://lda.senate.gov/api/v1/filings/92d3dfc6-769d-47f9-868c-f343ddd2b714/?format=json
439c87cf-b028-4531-9b7f-a1a0dc7c8cec,2022,second_quarter,"WILLIAMS AND JENSEN, PLLC",US GUATEMALA BUSINESS COUNCIL,US,US,CACIF,GT,GT,80000.0,https://lda.senate.gov/api/v1/filings/439c87cf-b028-4531-9b7f-a1a0dc7c8cec/?format=json
e15c665e-e02d-43a1-807d-bf2866ee1439,2022,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",T-MOBILE,US,US,DEUTSCHE TELEKOM AG,DE,DE,80000.0,https://lda.senate.gov/api/v1/filings/e15c665e-e02d-43a1-807d-bf2866ee1439/?format=json
d0ab7fd7-f214-4dca-adc8-1a62c7812b8b,2025,second_quarter,"CAPITOL TAX PARTNERS, LLP","AVIS BUDGET GROUP, INC.",US,US,KARTHIK SARMA,US,US,70000.0,https://lda.senate.gov/api/v1/filings/d0ab7fd7-f214-4dca-adc8-1a62c7812b8b/?format=json
8b4123d8-51a0-47d8-8c10-dc70d6bec118,2025,first_quarter,HOLLAND & KNIGHT LLP,"AVA LABS, INC.",US,US,"AVALANCHE (BVI), INC.",VG,VG,70000.0,https://lda.senate.gov/api/v1/filings/8b4123d8-51a0-47d8-8c10-dc70d6bec118/?format=json
7640cbef-e4d3-4327-a4ee-935c7d106fbb,2024,first_quarter,"FRANKLIN SQUARE GROUP, LLC",HIGH TECH INVENTORS ALLIANCE,US,US,"SAMSUNG ELECTRONICS CO., LTD.",KR,KR,70000.0,https://lda.senate.gov/api/v1/filings/7640cbef-e4d3-4327-a4ee-935c7d106fbb/?format=json
9c0a660f-e06c-4551-86a5-5d620d4e5e9e,2023,third_quarter,"WILLIAMS AND JENSEN, PLLC",BUHLER QUALITY YARNS CORPORATION,US,US,"SAMIL SPINNING CO., LTD.",KR,KR,70000.0,https://lda.senate.gov/api/v1/filings/9c0a660f-e06c-4551-86a5-5d620d4e5e9e/?format=json
e7a6eb4e-8455-4dc5-86a8-b3d93159039c,2025,first_quarter,"FRANKLIN SQUARE GROUP, LLC",ITC MODERNIZATION ALLIANCE,US,US,"GARMIN, LTD.",CH,CH,70000.0,https://lda.senate.gov/api/v1/filings/e7a6eb4e-8455-4dc5-86a8-b3d93159039c/?format=json
14792950-7846-4e12-858c-33b0a3c0640f,2025,third_quarter,"CROSSROADS STRATEGIES, LLC",UNITED STATES STEEL CORPORATION,US,US,NIPPON STEEL CORPORATION,JP,JP,70000.0,https://lda.senate.gov/api/v1/filings/14792950-7846-4e12-858c-33b0a3c0640f/?format=json
e7a6eb4e-8455-4dc5-86a8-b3d93159039c,2025,first_quarter,"FRANKLIN SQUARE GROUP, LLC",ITC MODERNIZATION ALLIANCE,US,US,SAMSUNG ELECTRONICS CO. LTD,KR,KR,70000.0,https://lda.senate.gov/api/v1/filings/e7a6eb4e-8455-4dc5-86a8-b3d93159039c/?format=json
d997d557-31e4-4e09-9a46-1e735b04b7ec,2024,fourth_quarter,"CAPITOL TAX PARTNERS, LLP","AVIS BUDGET GROUP, INC.",US,US,KARTHIK SARMA,US,US,70000.0,https://lda.senate.gov/api/v1/filings/d997d557-31e4-4e09-9a46-1e735b04b7ec/?format=json
788860b0-4cae-49b8-acdb-50d4ec64e96d,2025,fourth_quarter,LOT SIXTEEN LLC,ORSTED NORTH AMERICA INC.,US,US,ORSTED WIND POWER HOLDING A/S,DK,DK,70000.0,https://lda.senate.gov/api/v1/filings/788860b0-4cae-49b8-acdb-50d4ec64e96d/?format=json
e7a6eb4e-8455-4dc5-86a8-b3d93159039c,2025,first_quarter,"FRANKLIN SQUARE GROUP, LLC",ITC MODERNIZATION ALLIANCE,US,US,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY,TW,TW,70000.0,https://lda.senate.gov/api/v1/filings/e7a6eb4e-8455-4dc5-86a8-b3d93159039c/?format=json
3f9c2a92-b6ea-4ae8-9f84-080958f6d199,2023,first_quarter,KING & SPALDING LLP,TAURX PHARMACEUTICALS LTD,GB,GB,TAURX PHARMACEUTICALS LTD,SG,SG,70000.0,https://lda.senate.gov/api/v1/filings/3f9c2a92-b6ea-4ae8-9f84-080958f6d199/?format=json
07eb9f44-2d5c-40c7-8123-23451aca380c,2023,first_quarter,"AVOQ, LLC","SAMSUNG ELECTRONICS AMERICA, INC.",US,US,SAMSUNG ELECTRONICS CO. LTD.,KR,KR,70000.0,https://lda.senate.gov/api/v1/filings/07eb9f44-2d5c-40c7-8123-23451aca380c/?format=json
e41f7016-5b6b-4b70-aac6-f0475d23c9e4,2023,second_quarter,"WILLIAMS AND JENSEN, PLLC",BUHLER QUALITY YARNS CORPORATION,US,US,"SAMIL SPINNING CO., LTD.",KR,KR,70000.0,https://lda.senate.gov/api/v1/filings/e41f7016-5b6b-4b70-aac6-f0475d23c9e4/?format=json
788860b0-4cae-49b8-acdb-50d4ec64e96d,2025,fourth_quarter,LOT SIXTEEN LLC,ORSTED NORTH AMERICA INC.,US,US,ORSTED NORTH AMERICA HOLDING A/S,DK,DK,70000.0,https://lda.senate.gov/api/v1/filings/788860b0-4cae-49b8-acdb-50d4ec64e96d/?format=json
398170a1-0b3a-44e9-844c-57339646b624,2023,fourth_quarter,"AVOQ, LLC","RIOT GAMES, INC.",US,US,OPEN WEALTH INVESTMENTS LIMITED (THROUGH INTEREST IN TCH SCARLET LIMITED),HK,HK,60000.0,https://lda.senate.gov/api/v1/filings/398170a1-0b3a-44e9-844c-57339646b624/?format=json
66b5ba91-b698-4e69-ad9f-6bc19cddeb18,2023,fourth_quarter,"FRANKLIN SQUARE GROUP, LLC",ITC MODERNIZATION ALLIANCE,US,US,"GARMIN, LTD.",CH,CH,60000.0,https://lda.senate.gov/api/v1/filings/66b5ba91-b698-4e69-ad9f-6bc19cddeb18/?format=json
78dd5542-7332-46a6-a77c-d266b3774927,2025,first_quarter,"AVOQ, LLC","BP AMERICA, INC.",US,US,BP AMERICA LIMITED (100% OWNED BY BP HOLDINGS NORTH AMERICA),GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/78dd5542-7332-46a6-a77c-d266b3774927/?format=json
78dd5542-7332-46a6-a77c-d266b3774927,2025,first_quarter,"AVOQ, LLC","BP AMERICA, INC.",US,US,BP HOLDINGS NORTH AMERICA LIMITED (100% OWNED BY BP PLC),GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/78dd5542-7332-46a6-a77c-d266b3774927/?format=json
8fffae8e-80c5-49dd-9fde-a285a40290d5,2022,first_quarter,"THE SMITH-FREE GROUP, LLC",RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/8fffae8e-80c5-49dd-9fde-a285a40290d5/?format=json
87824e46-d132-457b-9fbb-758a34fa7175,2024,second_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/87824e46-d132-457b-9fbb-758a34fa7175/?format=json
d3b4d255-ec4f-4ee9-8d4b-80abf0875a6f,2023,third_quarter,"K&L GATES, LLP","AVIS-BUDGET GROUP, INC.",US,US,KARTHIK SARMA,US,US,60000.0,https://lda.senate.gov/api/v1/filings/d3b4d255-ec4f-4ee9-8d4b-80abf0875a6f/?format=json
398170a1-0b3a-44e9-844c-57339646b624,2023,fourth_quarter,"AVOQ, LLC","RIOT GAMES, INC.",US,US,TCH GOLD LIMITED (THROUGH INTEREST IN OPEN WEALTH INVESTMENTS LIMITED),VG,VG,60000.0,https://lda.senate.gov/api/v1/filings/398170a1-0b3a-44e9-844c-57339646b624/?format=json
cc30d755-1ebc-4407-a785-fd33ae54eb40,2023,third_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/cc30d755-1ebc-4407-a785-fd33ae54eb40/?format=json
398170a1-0b3a-44e9-844c-57339646b624,2023,fourth_quarter,"AVOQ, LLC","RIOT GAMES, INC.",US,US,TCH SCARLET LIMITED,IE,IE,60000.0,https://lda.senate.gov/api/v1/filings/398170a1-0b3a-44e9-844c-57339646b624/?format=json
a8c7ccb2-df14-4826-9726-181590465064,2022,fourth_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/a8c7ccb2-df14-4826-9726-181590465064/?format=json
9912ea5a-2325-45d8-94ea-5d271e6407c8,2023,first_quarter,"AVOQ, LLC",RELX INC.,US,US,RELX GROUP PLC,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/9912ea5a-2325-45d8-94ea-5d271e6407c8/?format=json
e4467834-d322-4bb0-b147-84375fa4694a,2022,third_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/e4467834-d322-4bb0-b147-84375fa4694a/?format=json
e076a90f-8949-4757-ae83-694c1a43481f,2022,first_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/e076a90f-8949-4757-ae83-694c1a43481f/?format=json
f904a56b-1625-4fb9-bf25-6b6aa98e52dc,2022,fourth_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","DIRECT CHASSISLINK, INC.",US,US,KUWAIT INVESTMENT AUTHORITY (VIA U.S. AFFILIATE OF WREN HOUSE INFRASTRUCTURE),KW,KW,60000.0,https://lda.senate.gov/api/v1/filings/f904a56b-1625-4fb9-bf25-6b6aa98e52dc/?format=json
b87ea222-2ef1-447c-9cf4-663f6d762168,2025,first_quarter,RICH FEUER ANDERSON,"ANT GROUP CO., LTD.",CN,CN,HANGZHOU JUNHAN EQUITY INVESTMENTPARTNERSHIP,CN,CN,60000.0,https://lda.senate.gov/api/v1/filings/b87ea222-2ef1-447c-9cf4-663f6d762168/?format=json
f904a56b-1625-4fb9-bf25-6b6aa98e52dc,2022,fourth_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","DIRECT CHASSISLINK, INC.",US,US,BPC PENCO XXVII CORPORATION (VIA DEXTER TOP LP),CA,CA,60000.0,https://lda.senate.gov/api/v1/filings/f904a56b-1625-4fb9-bf25-6b6aa98e52dc/?format=json
ce6cc880-c309-49c8-af9f-e2e70d56eec1,2022,second_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/ce6cc880-c309-49c8-af9f-e2e70d56eec1/?format=json
f904a56b-1625-4fb9-bf25-6b6aa98e52dc,2022,fourth_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","DIRECT CHASSISLINK, INC.",US,US,GIC (VENTURES) PTE. LTD. (VIA GIC INFRA HOLDINGS PTE. LTD.),SG,SG,60000.0,https://lda.senate.gov/api/v1/filings/f904a56b-1625-4fb9-bf25-6b6aa98e52dc/?format=json
f904a56b-1625-4fb9-bf25-6b6aa98e52dc,2022,fourth_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","DIRECT CHASSISLINK, INC.",US,US,EPSOM INVESTMENT PTE. LTD.,US,SG,60000.0,https://lda.senate.gov/api/v1/filings/f904a56b-1625-4fb9-bf25-6b6aa98e52dc/?format=json
02b3fe62-c022-4b4d-960e-45e1b78885a5,2023,fourth_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/02b3fe62-c022-4b4d-960e-45e1b78885a5/?format=json
b87ea222-2ef1-447c-9cf4-663f6d762168,2025,first_quarter,RICH FEUER ANDERSON,"ANT GROUP CO., LTD.",CN,CN,HANGZHOU JUNAO EQUITY INVESTMENTPARTNERSHIP,CN,CN,60000.0,https://lda.senate.gov/api/v1/filings/b87ea222-2ef1-447c-9cf4-663f6d762168/?format=json
f904a56b-1625-4fb9-bf25-6b6aa98e52dc,2022,fourth_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","DIRECT CHASSISLINK, INC.",US,US,SINGAPORE MINISTER FOR FINANCE (VIA GC (VENTURES PTE. LTD.),SG,SG,60000.0,https://lda.senate.gov/api/v1/filings/f904a56b-1625-4fb9-bf25-6b6aa98e52dc/?format=json
78dd5542-7332-46a6-a77c-d266b3774927,2025,first_quarter,"AVOQ, LLC","BP AMERICA, INC.",US,US,BP PLC (ULTIMATE PARENT),GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/78dd5542-7332-46a6-a77c-d266b3774927/?format=json
b87ea222-2ef1-447c-9cf4-663f6d762168,2025,first_quarter,RICH FEUER ANDERSON,"ANT GROUP CO., LTD.",CN,CN,"TAOBAO (CHINA) SOFTWARE CO., LTD.",CN,CN,60000.0,https://lda.senate.gov/api/v1/filings/b87ea222-2ef1-447c-9cf4-663f6d762168/?format=json
dc8f6a3c-b40b-47b9-b12b-a6f65a3d35b4,2025,second_quarter,SQUIRE PATTON BOGGS,AMERICAN ROADS,US,US,DIF INFRASTRUCTURE V COOPERATIEF U.A,NL,NL,60000.0,https://lda.senate.gov/api/v1/filings/dc8f6a3c-b40b-47b9-b12b-a6f65a3d35b4/?format=json
3decf4ed-ab08-448c-8355-6a3955e92b65,2024,third_quarter,VENN STRATEGIES,U.S. BATTERY MACHINE BUILDERS,US,US,DURR SYSTEMS,DE,DE,60000.0,https://lda.senate.gov/api/v1/filings/3decf4ed-ab08-448c-8355-6a3955e92b65/?format=json
469a4dbd-82fa-4846-b62e-11a94a7e93a0,2025,third_quarter,"CASSIDY & ASSOCIATES, INC.","NYRSTAR CLARKSVILLE, INC",US,US,NYRSTAR AUSTRALIA PTY LTD,AU,AU,60000.0,https://lda.senate.gov/api/v1/filings/469a4dbd-82fa-4846-b62e-11a94a7e93a0/?format=json
57510a24-9e9c-4210-bdc6-f1f99415f4cd,2024,first_quarter,"WILLIAMS AND JENSEN, PLLC",US GUATEMALA BUSINESS COUNCIL,US,US,CACIF,GT,GT,60000.0,https://lda.senate.gov/api/v1/filings/57510a24-9e9c-4210-bdc6-f1f99415f4cd/?format=json
b5db282f-c2da-4316-8025-04d4c1e69e42,2026,first_quarter,"WILLIAMS AND JENSEN, PLLC",NOVOCURE INC.,US,US,NOVOCURE LUXEMBOURG S.A.R.L. (OWNS 100% OF NOVOCURE GMBH),LU,LU,60000.0,https://lda.senate.gov/api/v1/filings/b5db282f-c2da-4316-8025-04d4c1e69e42/?format=json
ade07e52-1216-4a83-ae5e-f66336675c56,2024,fourth_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/ade07e52-1216-4a83-ae5e-f66336675c56/?format=json
21d7434f-b6c1-4675-92b8-9aa7f05f95a1,2025,first_quarter,VAN SCOYOC ASSOCIATES,AVA LABS INC.,US,US,"AVALANCHE (BVI), INC.",VG,VG,60000.0,https://lda.senate.gov/api/v1/filings/21d7434f-b6c1-4675-92b8-9aa7f05f95a1/?format=json
362a5c06-ac5e-4e9b-b28d-05614d56eb83,2023,second_quarter,VENN STRATEGIES,"UCB, INC.",US,US,UCB S.A.,BE,BE,60000.0,https://lda.senate.gov/api/v1/filings/362a5c06-ac5e-4e9b-b28d-05614d56eb83/?format=json
df3b9de2-cd7b-47d0-943b-06d9ca0c6a04,2024,third_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/df3b9de2-cd7b-47d0-943b-06d9ca0c6a04/?format=json
74bde39b-a4f5-4ac2-8eb6-c2f2ecd67f53,2025,first_quarter,"CONVERGENCE STRATEGIES, LLC","T-MOBILE USA, INC.",US,US,DEUTSCHE TELEKOM AG,DE,DE,60000.0,https://lda.senate.gov/api/v1/filings/74bde39b-a4f5-4ac2-8eb6-c2f2ecd67f53/?format=json
f904a56b-1625-4fb9-bf25-6b6aa98e52dc,2022,fourth_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","DIRECT CHASSISLINK, INC.",US,US,GIC INFRA HOLDINGS PTE. LTD. (VIA EPSOM INVESTMENT PTE. LTD.),SG,SG,60000.0,https://lda.senate.gov/api/v1/filings/f904a56b-1625-4fb9-bf25-6b6aa98e52dc/?format=json
44882e63-ef2f-41d4-beba-ecbe641fa8d7,2024,first_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/44882e63-ef2f-41d4-beba-ecbe641fa8d7/?format=json
b5db282f-c2da-4316-8025-04d4c1e69e42,2026,first_quarter,"WILLIAMS AND JENSEN, PLLC",NOVOCURE INC.,US,US,NOVOCURE GMBH,CH,CH,60000.0,https://lda.senate.gov/api/v1/filings/b5db282f-c2da-4316-8025-04d4c1e69e42/?format=json
d075eeac-8f1c-440f-9147-6d7d3d2b9991,2022,second_quarter,SALT POINT STRATEGIES,"RAKUTEN USA, INC.",US,US,RAKUTEN SYMPHONY INC. (OWNS 100% OF RAKUTEN MOBILE USA LLC),JP,JP,60000.0,https://lda.senate.gov/api/v1/filings/d075eeac-8f1c-440f-9147-6d7d3d2b9991/?format=json
c48b2c3b-973f-408b-9df1-204f71baed50,2025,second_quarter,ATLAS CROSSING LLC,ALSTOM TRANSPORTATION INC.,US,US,ALSTOM S.A.,FR,FR,60000.0,https://lda.senate.gov/api/v1/filings/c48b2c3b-973f-408b-9df1-204f71baed50/?format=json
f904a56b-1625-4fb9-bf25-6b6aa98e52dc,2022,fourth_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","DIRECT CHASSISLINK, INC.",US,US,DEXTER TOP LP (VIA DEXTER HOLDINGS LP),CA,CA,60000.0,https://lda.senate.gov/api/v1/filings/f904a56b-1625-4fb9-bf25-6b6aa98e52dc/?format=json
f904a56b-1625-4fb9-bf25-6b6aa98e52dc,2022,fourth_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","DIRECT CHASSISLINK, INC.",US,US,OMERS ADMINISTRATION CORPORATION (VIA BPC PENCO XXVII CORPORATION),CA,CA,60000.0,https://lda.senate.gov/api/v1/filings/f904a56b-1625-4fb9-bf25-6b6aa98e52dc/?format=json
697060c0-2659-49e6-b51c-e97d01f66180,2022,fourth_quarter,VENN STRATEGIES,TALON NICKEL (USA) LLC,US,US,TALON METALS CORPORATION,VG,VG,60000.0,https://lda.senate.gov/api/v1/filings/697060c0-2659-49e6-b51c-e97d01f66180/?format=json
d94413d5-2f80-45b1-bf5a-d3a16d831c08,2025,fourth_quarter,"WILLIAMS AND JENSEN, PLLC",NOVOCURE INC.,US,US,NOVOCURE LUXEMBOURG S.A.R.L. (OWNS 100% OF NOVOCURE GMBH),LU,LU,60000.0,https://lda.senate.gov/api/v1/filings/d94413d5-2f80-45b1-bf5a-d3a16d831c08/?format=json
d94413d5-2f80-45b1-bf5a-d3a16d831c08,2025,fourth_quarter,"WILLIAMS AND JENSEN, PLLC",NOVOCURE INC.,US,US,NOVOCURE GMBH,CH,CH,60000.0,https://lda.senate.gov/api/v1/filings/d94413d5-2f80-45b1-bf5a-d3a16d831c08/?format=json
ed5c3501-fe62-468e-90d0-f4428d4254d3,2024,second_quarter,MICHAEL BEST STRATEGIES LLC,T-MOBILE US INC.,US,US,SOFTBANK CORP.,JP,JP,60000.0,https://lda.senate.gov/api/v1/filings/ed5c3501-fe62-468e-90d0-f4428d4254d3/?format=json
5fdbc9be-ab7d-4150-98c2-4e015a2cbe62,2023,first_quarter,VENN STRATEGIES,TALON NICKEL (USA) LLC,US,US,TALON METALS CORPORATION,VG,VG,60000.0,https://lda.senate.gov/api/v1/filings/5fdbc9be-ab7d-4150-98c2-4e015a2cbe62/?format=json
398170a1-0b3a-44e9-844c-57339646b624,2023,fourth_quarter,"AVOQ, LLC","RIOT GAMES, INC.",US,US,TENCENT HOLDINGS LIMITED (THROUGH INTEREST IN OPEN WEALTH INVESTMENTS LIMITED),HK,HK,60000.0,https://lda.senate.gov/api/v1/filings/398170a1-0b3a-44e9-844c-57339646b624/?format=json
784a0995-ee50-4ed8-b8c5-32a421e569bd,2023,third_quarter,VENN STRATEGIES,TALON NICKEL (USA) LLC,US,US,TALON METALS CORPORATION,VG,VG,60000.0,https://lda.senate.gov/api/v1/filings/784a0995-ee50-4ed8-b8c5-32a421e569bd/?format=json
49239b2b-180e-4741-a6c1-8111ca9b414e,2023,second_quarter,VENN STRATEGIES,TALON NICKEL (USA) LLC,US,US,TALON METALS CORPORATION,VG,VG,60000.0,https://lda.senate.gov/api/v1/filings/49239b2b-180e-4741-a6c1-8111ca9b414e/?format=json
3b032c33-19e4-4fa9-a0dd-2e5bf08dbdfc,2023,second_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","BARRICK GOLD OF NORTH AMERICA, FKA BARRICK GOLD AND NEVADA GOLD MINES",US,US,BARRICK GOLD CORPORATION,CA,CA,60000.0,https://lda.senate.gov/api/v1/filings/3b032c33-19e4-4fa9-a0dd-2e5bf08dbdfc/?format=json
ed5c3501-fe62-468e-90d0-f4428d4254d3,2024,second_quarter,MICHAEL BEST STRATEGIES LLC,T-MOBILE US INC.,US,US,DETUSCHE TELEKOM AG,DE,DE,60000.0,https://lda.senate.gov/api/v1/filings/ed5c3501-fe62-468e-90d0-f4428d4254d3/?format=json
1cb94b2d-6ad0-48f1-8529-cbc6ced268e0,2023,first_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/1cb94b2d-6ad0-48f1-8529-cbc6ced268e0/?format=json
f904a56b-1625-4fb9-bf25-6b6aa98e52dc,2022,fourth_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","DIRECT CHASSISLINK, INC.",US,US,DEXTER HOLDINGS LP,CA,CA,60000.0,https://lda.senate.gov/api/v1/filings/f904a56b-1625-4fb9-bf25-6b6aa98e52dc/?format=json
bed4bc9e-5283-4453-a4b0-e97b1923778d,2023,second_quarter,PETER DAMON GROUP LLC,RAI SERVICES COMPANY,US,US,BRITISH AMERICAN TOBACCO P.L.C.,GB,GB,60000.0,https://lda.senate.gov/api/v1/filings/bed4bc9e-5283-4453-a4b0-e97b1923778d/?format=json
